21/05/2022,0.329105,0.334112,0.32459,0.332044,701236071
22/05/2022,0.332059,0.339254,0.329176,0.337784,716723659
23/05/2022,0.337721,0.340288,0.321674,0.322012,1113253211
24/05/2022,0.32202,0.328827,0.314689,0.325884,1111695297
25/05/2022,0.325874,0.329724,0.317638,0.322407,1261133996
26/05/2022,0.322418,0.325364,0.30303,0.31161,1657723010
27/05/2022,0.311536,0.317075,0.29944,0.302308,1526013324
28/05/2022,0.302264,0.30625,0.302251,0.305188,1367907384
29/05/2022,0.305905,0.308411,0.301495,0.308142,596360660
30/05/2022,0.308145,0.331129,0.307031,0.330684,1110608226
31/05/2022,0.330645,0.340504,0.324841,0.33456,1378683969
01/06/2022,0.334578,0.337148,0.314317,0.318927,1257566691
02/06/2022,0.318922,0.323314,0.314694,0.322222,1032566124
03/06/2022,0.322232,0.325361,0.308436,0.312901,1028620826
04/06/2022,0.312912,0.315061,0.309313,0.314136,557768889
05/06/2022,0.314148,0.319478,0.312501,0.316532,581537556
06/06/2022,0.316549,0.325254,0.316111,0.321802,975602828
07/06/2022,0.3218,0.330773,0.308719,0.323893,1324087832
08/06/2022,0.323884,0.325855,0.315301,0.319483,943508759
09/06/2022,0.319491,0.322335,0.317105,0.320449,729884469
10/06/2022,0.320443,0.32824,0.309258,0.309976,1156751861
11/06/2022,0.31,0.31506,0.291175,0.2915,902367640
12/06/2022,0.291553,0.296103,0.277359,0.281436,1116058030
13/06/2022,0.28137,0.28417,0.25053,0.255965,2107447606
14/06/2022,0.255981,0.265847,0.243074,0.268196,1645987851
15/06/2022,0.26816,0.283469,0.248725,0.282332,1842377564
16/06/2022,0.282316,0.283474,0.249955,0.252661,1196451637
17/06/2022,0.252733,0.275076,0.252052,0.262996,1130568541
18/06/2022,0.262955,0.266421,0.237683,0.252006,1147755795
19/06/2022,0.251959,0.270328,0.244527,0.266644,948164392
20/06/2022,0.266617,0.267312,0.256935,0.263935,969626138
21/06/2022,0.263884,0.273591,0.26095,0.267955,1017253413
22/06/2022,0.268039,0.268671,0.262184,0.263304,868589990
23/06/2022,0.26331,0.274034,0.262993,0.273678,756378806
24/06/2022,0.27366,0.313059,0.273651,0.299716,1837090545
25/06/2022,0.299746,0.303544,0.290007,0.299691,743725217
26/06/2022,0.299672,0.304726,0.292133,0.29217,642786229
27/06/2022,0.29217,0.29804,0.285962,0.287969,806733653
28/06/2022,0.287969,0.289329,0.276418,0.276776,852429628
29/06/2022,0.276811,0.27937,0.266956,0.271232,902517214
30/06/2022,0.271252,0.272574,0.253161,0.272566,1197706735
01/07/2022,0.272728,0.274102,0.258548,0.25913,1031925438
02/07/2022,0.259169,0.261887,0.256524,0.260702,502768833
03/07/2022,0.260697,0.268706,0.256269,0.265836,602044303
04/07/2022,0.265824,0.271599,0.26052,0.271422,840744642
05/07/2022,0.27135,0.272643,0.264111,0.272297,945985674
06/07/2022,0.272328,0.279359,0.268007,0.278698,922425129
07/07/2022,0.278691,0.285734,0.274149,0.28443,862166704
08/07/2022,0.284443,0.296022,0.28049,0.283862,1220751043
09/07/2022,0.283838,0.288497,0.282887,0.286755,500891263
10/07/2022,0.286737,0.286737,0.267785,0.271001,759947554
11/07/2022,0.270998,0.273765,0.26249,0.264129,875726018
12/07/2022,0.264129,0.267761,0.26006,0.262389,815704371
13/07/2022,0.262389,0.27376,0.256604,0.272865,1092350064
14/07/2022,0.272881,0.281413,0.265916,0.281413,2860251812
15/07/2022,0.281407,0.292221,0.276837,0.282189,1275566802
16/07/2022,0.282154,0.299379,0.280216,0.295973,1089986297
17/07/2022,0.295965,0.303614,0.288798,0.28882,919312478
18/07/2022,0.28883,0.308137,0.28883,0.306449,1361937674
19/07/2022,0.306322,0.313132,0.295534,0.310915,1336379840
20/07/2022,0.310942,0.317416,0.299594,0.301211,1282454222
21/07/2022,0.301359,0.306684,0.293233,0.30598,1002625514
22/07/2022,0.305978,0.30992,0.296376,0.298724,957993109
23/07/2022,0.298656,0.302069,0.292264,0.299505,719599714
24/07/2022,0.299499,0.305354,0.297461,0.299747,761668321
25/07/2022,0.299719,0.300562,0.279836,0.279838,1002082714
26/07/2022,0.27983,0.280685,0.271365,0.280685,922666471
27/07/2022,0.280693,0.295285,0.274785,0.295275,1080434092
28/07/2022,0.295296,0.310055,0.289743,0.306726,1511490348
29/07/2022,0.306735,0.310952,0.29676,0.302813,1401980079
30/07/2022,0.302808,0.335063,0.299679,0.318492,1451564753
31/07/2022,0.318501,0.326797,0.312492,0.312667,1117315225
01/08/2022,0.312579,0.316209,0.303942,0.310058,864455663
02/08/2022,0.310005,0.31936,0.30154,0.306362,1014912192
03/08/2022,0.306377,0.31022,0.299469,0.304703,910940564
04/08/2022,0.304712,0.308324,0.300255,0.305428,754126327
05/08/2022,0.305368,0.311206,0.305069,0.311945,816815477
06/08/2022,0.311953,0.31233,0.307783,0.307783,413136967
07/08/2022,0.307802,0.312155,0.30591,0.30885,422144400
08/08/2022,0.308857,0.31657,0.308258,0.313399,852886185
09/08/2022,0.313418,0.314326,0.300251,0.304933,3395298067
10/08/2022,0.304915,0.312073,0.298282,0.312073,1419013988
11/08/2022,0.3121,0.31581,0.310146,0.312068,892503137
